,Fairness Metric,Fairness Metric,Compatibility,Compatibility,Allocation,Allocation,Allocation,Results,Results,nDCG
45,0.5111111111111111,0.5555555555555556,,,1.0,0.0,1,"[('140', 8.073142595175822), ('710', 6.597257528447077), ('343', 5.83588134884267), ('797', 5.68270688320848), ('216', 5.578149612459876), ('370', 5.130089042408765), ('929', 4.9225746670698145), ('701', 4.574627920614751), ('780', 4.4735705533411405), ('650', 3.7872610000564086)]","[('140', 6.458514076140658), ('710', 5.277806022757662), ('343', 4.668705079074136), ('216', 4.562519689967901), ('797', 4.546165506566784), ('370', 4.104071233927012), ('929', 3.9380597336558516), ('701', 3.659702336491801), ('780', 3.5788564426729126), ('650', 3.029808800045127)]",0.9996389015490945
46,0.5108695652173914,0.5608695652173913,,,1.0,0.0,1,"[('923', 6.910884026324694), ('543', 6.738522790371595), ('733', 6.567407133520052), ('260', 6.342454624826658), ('302', 6.176522112962848), ('377', 6.007213915990784), ('294', 5.58371439579219), ('554', 5.528769752500248), ('169', 5.449965219664416), ('161', 5.225823183395136)]","[('923', 5.528707221059755), ('543', 5.390818232297277), ('733', 5.3539257068160415), ('260', 5.073963699861327), ('302', 4.941217690370279), ('377', 4.805771132792628), ('294', 4.466971516633752), ('554', 4.423015802000199), ('169', 4.359972175731533), ('161', 4.180658546716109)]",1.0
47,0.5106382978723404,0.5787234042553191,,,1.0,0.0,1,"[('666', 9.859490698827521), ('397', 8.599380810847778), ('245', 7.272415212759846), ('706', 6.957261944042125), ('884', 6.52401844124666), ('677', 6.497441015560466), ('15', 6.434621094422166), ('698', 6.385578855413286), ('259', 6.257129294261583), ('787', 5.971197627082223)]","[('666', 7.887592559062018), ('397', 6.879504648678223), ('245', 5.817932170207877), ('706', 5.565809555233701), ('15', 5.2476968755377325), ('884', 5.2192147529973285), ('677', 5.197952812448373), ('698', 5.108463084330629), ('259', 5.005703435409266), ('787', 4.876958101665778)]",0.9998241158877654
48,0.5208333333333334,0.5708333333333333,,,1.0,0.0,1,"[('317', 10.645900889887168), ('449', 9.643316415503895), ('430', 8.232390074848977), ('152', 7.864700052845387), ('462', 7.559722208137783), ('384', 7.505711228280546), ('372', 6.9094740616380514), ('480', 6.849640351717875), ('65', 6.110585799556905), ('791', 5.907164632333665)]","[('317', 8.516720711909734), ('449', 7.814653132403116), ('430', 6.585912059879182), ('152', 6.29176004227631), ('384', 6.104568982624437), ('462', 6.047777766510227), ('372', 5.527579249310442), ('480', 5.479712281374301), ('65', 4.888468639645524), ('791', 4.725731705866933)]",0.9999184532108556
49,0.5306122448979591,0.5673469387755102,,,1.0,0.0,1,"[('670', 10.128466181394115), ('983', 8.738319471745706), ('444', 8.665462864016625), ('183', 8.560928256384), ('820', 7.84323264229505), ('397', 7.769274997477128), ('754', 7.681578001639055), ('981', 7.660777998300761), ('979', 7.6385442974021815), ('946', 7.52448962090642)]","[('670', 8.102772945115293), ('983', 6.9906555773965655), ('444', 6.9323702912133), ('183', 6.848742605107201), ('820', 6.27458611383604), ('397', 6.215419997981702), ('754', 6.1452624013112445), ('981', 6.1286223986406085), ('946', 6.119591696725136), ('979', 6.110835437921746)]",0.9999161725588498
50,0.5299999999999999,0.568,,,1.0,0.0,1,"[('9', 8.683916195159584), ('397', 8.14144113760127), ('187', 8.137545234856196), ('320', 7.74345441291554), ('898', 7.547100804027698), ('117', 7.295221340747707), ('457', 7.25400590348838), ('259', 7.036778763564508), ('448', 6.873274932868098), ('754', 6.814754112098251)]","[('9', 6.947132956127668), ('397', 6.513152910081016), ('187', 6.510036187884957), ('320', 6.194763530332432), ('898', 6.037680643222159), ('117', 5.836177072598166), ('457', 5.803204722790705), ('259', 5.629423010851607), ('448', 5.598619946294479), ('754', 5.451803289678601)]",1.0
51,0.5294117647058824,0.5647058823529412,,,1.0,0.0,1,"[('246', 8.488823183578257), ('994', 6.248108247184556), ('100', 5.856801192549514), ('578', 5.769615920003283), ('588', 4.852215289432266), ('526', 4.432613545831286), ('934', 4.295912914689421), ('478', 4.053092082229807), ('613', 3.9285987732078564), ('625', 3.767989541446426)]","[('246', 6.7910585468626055), ('994', 4.998486597747645), ('100', 4.785440954039611), ('578', 4.615692736002627), ('588', 3.881772231545813), ('526', 3.546090836665029), ('934', 3.4367303317515367), ('478', 3.242473665783846), ('613', 3.142879018566285), ('625', 3.114391633157141)]",1.0
52,0.5384615384615384,0.5615384615384615,,,1.0,0.0,1,"[('811', 9.854573787678667), ('820', 8.499402296210885), ('586', 8.041498783447468), ('46', 8.025257249992855), ('547', 7.9313997456775684), ('210', 7.48055530234693), ('787', 7.331853784655781), ('681', 7.129973722091519), ('878', 7.113879671515266), ('773', 6.74879547298768)]","[('811', 7.883659030142934), ('820', 6.799521836968708), ('586', 6.433199026757975), ('46', 6.420205799994284), ('547', 6.345119796542055), ('210', 5.984444241877544), ('787', 5.965483027724625), ('681', 5.7039789776732155), ('878', 5.691103737212213), ('773', 5.399036378390144)]",1.0
53,0.5377358490566038,0.5660377358490566,,,1.0,0.0,1,"[('660', 8.204852024948778), ('462', 6.544874433460825), ('134', 6.422539340677849), ('259', 6.4058250986230405), ('994', 6.257995095982347), ('95', 6.251490743724871), ('683', 5.776649246104121), ('570', 5.545777500947044), ('472', 5.341365256454856), ('379', 4.955499909603415)]","[('660', 6.563881619959023), ('462', 5.23589954676866), ('134', 5.13803147254228), ('259', 5.124660078898433), ('994', 5.006396076785878), ('95', 5.001192594979897), ('683', 4.621319396883297), ('570', 4.436622000757636), ('472', 4.273092205163885), ('379', 3.9643999276827326)]",1.0
54,0.5277777777777778,0.5703703703703704,,,1.0,0.0,1,"[('662', 6.802957593553152), ('960', 6.258718535267076), ('97', 5.6705074253731835), ('757', 5.139176763361254), ('401', 5.118697637039489), ('213', 4.7529214200221075), ('938', 4.707194887466159), ('228', 4.48332808557254), ('293', 4.456529773745496), ('69', 4.395747490763353)]","[('662', 5.542366074842521), ('960', 5.006974828213661), ('97', 4.536405940298547), ('757', 4.111341410689003), ('401', 4.094958109631591), ('938', 3.8657559099729273), ('213', 3.802337136017686), ('228', 3.5866624684580324), ('293', 3.565223818996397), ('69', 3.5165979926106825)]",0.9999222791173922
55,0.5363636363636363,0.5745454545454546,,,1.0,0.0,1,"[('20', 7.149326902111303), ('467', 5.18388360082618), ('512', 5.000056529754104), ('749', 4.951455753409394), ('656', 4.763679909072327), ('536', 4.6672354634918), ('729', 4.486795026715804), ('324', 4.472777400541613), ('355', 4.4455351566436505), ('361', 4.393037117695471)]","[('20', 5.819461521689043), ('467', 4.147106880660944), ('749', 4.061164602727515), ('512', 4.0000452238032835), ('656', 3.810943927257862), ('536', 3.7337883707934405), ('729', 3.5894360213726433), ('324', 3.5782219204332906), ('355', 3.5564281253149206), ('361', 3.5144296941563766)]",0.9996890629414636
56,0.5446428571428571,0.5642857142857143,,,1.0,0.0,1,"[('811', 3.4176402984971777), ('836', 3.1498662432381517), ('59', 3.1030621925599635), ('240', 3.01109323495111), ('90', 2.8116594611706454), ('476', 2.6705028259717007), ('850', 2.6346364321843487), ('248', 2.590991455923145), ('67', 2.575770441052412), ('683', 2.5442733842056326)]","[('811', 2.734112238797742), ('836', 2.6198929945905216), ('59', 2.582449754047971), ('240', 2.408874587960888), ('90', 2.249327568936516), ('476', 2.1364022607773605), ('850', 2.1077091457474793), ('248', 2.072793164738516), ('67', 2.0606163528419295), ('683', 2.035418707364506)]",1.0
57,0.5526315789473684,0.5614035087719298,,,1.0,0.0,1,"[('908', 6.58194619808623), ('454', 5.926988177237904), ('376', 5.042632077596116), ('162', 4.82289584292306), ('787', 4.6821423970079366), ('100', 4.672871960361112), ('656', 4.642060043492773), ('367', 4.59297210765471), ('380', 4.592111361029697), ('749', 4.181388712565371)]","[('908', 5.265556958468984), ('454', 4.741590541790323), ('376', 4.034105662076893), ('162', 3.8583166743384485), ('787', 3.8457139176063495), ('100', 3.83829756828889), ('656', 3.7136480347942182), ('367', 3.674377686123768), ('380', 3.6736890888237577), ('749', 3.4451109700522973)]",1.0
58,0.5689655172413793,0.5517241379310345,,,0.0,1.0,1,"[('309', 13.384024832034962), ('35', 10.740802490954744), ('569', 9.563915970289601), ('405', 9.272541717191784), ('561', 8.750155975369143), ('910', 8.099084454999849), ('893', 8.024911675872072), ('32', 7.686545609420969), ('301', 7.611202205680767), ('12', 7.264366738181118)]","[('309', 10.70721986562797), ('35', 8.592641992763795), ('569', 7.651132776231681), ('405', 7.518033373753427), ('561', 7.000124780295315), ('910', 6.47926756399988), ('893', 6.419929340697658), ('32', 6.1492364875367755), ('301', 6.088961764544614), ('12', 5.811493390544895)]",1.0
59,0.5677966101694915,0.5457627118644067,,,0.0,1.0,1,"[('628', 8.598953226346193), ('353', 7.823268704822139), ('244', 7.426094437814166), ('529', 6.805606783916721), ('976', 5.586477919979945), ('355', 5.332124247333174), ('370', 4.696417359052123), ('282', 4.619556007195671), ('172', 4.522620957508431), ('931', 4.448635512842789)]","[('628', 6.8791625810769546), ('353', 6.2586149638577115), ('244', 5.9408755502513335), ('529', 5.5444854271333766), ('976', 4.569182335983956), ('355', 4.265699397866539), ('370', 3.757133887241699), ('282', 3.6956448057565368), ('172', 3.6180967660067447), ('931', 3.558908410274231)]",1.0
60,0.5583333333333332,0.5433333333333333,,,0.0,1.0,1,"[('305', 7.6155393376478555), ('10', 6.8632855106842285), ('77', 6.831083565561548), ('946', 6.195661587587321), ('921', 6.114419262377939), ('727', 6.096286196498095), ('874', 6.086821436191718), ('207', 5.648160245554395), ('496', 5.288053210678681), ('435', 5.241907046369242)]","[('305', 6.092431470118285), ('77', 5.564866852449239), ('10', 5.4906284085473835), ('946', 5.056529270069857), ('921', 4.891535409902351), ('727', 4.877028957198476), ('874', 4.869457148953375), ('207', 4.518528196443516), ('496', 4.230442568542945), ('435', 4.1935256370953935)]",0.9992777361296309
61,0.5737704918032787,0.5409836065573771,,,0.0,1.0,1,"[('572', 9.531330768287452), ('934', 8.375852640969589), ('636', 7.151755533752648), ('986', 6.557002205287134), ('586', 6.0767512103559325), ('90', 5.915313577073479), ('486', 5.470089026214229), ('699', 5.3307854931821765), ('355', 5.261814710743619), ('591', 5.0100844669004445)]","[('572', 7.725064614629962), ('934', 6.700682112775671), ('636', 5.821404427002118), ('986', 5.345601764229707), ('586', 4.861400968284746), ('90', 4.732250861658783), ('486', 4.376071220971383), ('699', 4.264628394545741), ('355', 4.209451768594895), ('591', 4.008067573520356)]",1.0
62,0.564516129032258,0.5419354838709678,,,0.0,1.0,1,"[('525', 7.697198888027646), ('893', 7.3206658949325725), ('402', 6.090120692431135), ('133', 6.055935501002392), ('313', 5.853689609945655), ('870', 5.542737874770003), ('487', 5.492386210477939), ('302', 5.33613109321747), ('798', 5.171287993401426), ('705', 5.161342863441222)]","[('525', 6.257759110422117), ('893', 5.8565327159460585), ('402', 4.972096553944908), ('133', 4.944748400801914), ('313', 4.7829516879565235), ('870', 4.534190299816002), ('487', 4.393908968382351), ('302', 4.368904874573976), ('798', 4.137030394721141), ('705', 4.129074290752977)]",1.0
63,0.5714285714285714,0.5523809523809524,,,0.0,1.0,1,"[('192', 10.672422034869692), ('426', 9.018055334950885), ('900', 8.857718491320862), ('908', 8.33260460793066), ('840', 7.49729472515218), ('989', 7.434002093288322), ('51', 6.6948815469101), ('912', 6.53140942206603), ('183', 6.5167323827376125), ('268', 6.502881755135267)]","[('192', 8.537937627895754), ('426', 7.214444267960708), ('900', 7.186174793056689), ('908', 6.666083686344528), ('840', 6.097835780121744), ('989', 5.947201674630659), ('51', 5.355905237528081), ('912', 5.225127537652824), ('183', 5.213385906190091), ('268', 5.2023054041082135)]",1.0
64,0.5625,0.55,,,0.0,1.0,1,"[('230', 10.207433804095347), ('916', 9.376595784356734), ('268', 8.780396644791153), ('423', 8.235650512300987), ('697', 7.155577225642113), ('481', 7.132036931930418), ('827', 6.779580962911891), ('534', 6.749767666357628), ('681', 6.484992474971557), ('722', 6.436237552462163)]","[('230', 8.165947043276278), ('916', 7.501276627485388), ('268', 7.024317315832923), ('423', 6.58852040984079), ('481', 5.805629545544335), ('697', 5.724461780513691), ('827', 5.523664770329512), ('534', 5.399814133086103), ('722', 5.248990041969731), ('681', 5.1879939799772465)]",0.9999511028973259
65,0.5538461538461539,0.5507692307692308,,,0.0,1.0,1,"[('23', 15.528290469851228), ('854', 10.053089473107235), ('877', 9.16071235732742), ('544', 9.140026836458077), ('97', 9.033140274953514), ('614', 8.590606657453405), ('405', 8.555140058000484), ('192', 8.551739715744626), ('485', 8.391445116228386), ('302', 7.938474240975091)]","[('23', 12.522632375880983), ('854', 8.142471578485788), ('544', 7.412021469166461), ('877', 7.328569885861936), ('97', 7.226512219962811), ('405', 6.944112046400387), ('614', 6.8724853259627245), ('192', 6.841391772595701), ('485', 6.713156092982709), ('302', 6.450779392780072)]",0.9999841705339317
66,0.5454545454545454,0.5575757575757576,,,1.0,0.0,1,"[('180', 13.092367861859081), ('373', 12.846357528685747), ('505', 10.729075504309694), ('130', 10.040718305507216), ('449', 9.65978669683727), ('969', 9.013887156961095), ('777', 8.705832150871712), ('127', 8.373127119534908), ('446', 7.910915437089854), ('65', 7.60910157699239)]","[('180', 10.473894289487266), ('373', 10.277086022948598), ('505', 8.583260403447756), ('130', 8.132574644405773), ('449', 7.827829357469815), ('969', 7.2111097255688765), ('777', 6.96466572069737), ('127', 6.798501695627927), ('446', 6.328732349671884), ('65', 6.087281261593912)]",1.0
67,0.5597014925373134,0.5522388059701493,,,0.0,1.0,1,"[('309', 7.15163256852027), ('4', 7.127112775670475), ('458', 6.354282116059748), ('554', 6.309650607587989), ('893', 6.30677921220062), ('490', 5.8397723994039), ('588', 5.705036379748012), ('727', 5.681855488107935), ('984', 5.64385044101663), ('618', 5.572335499292047)]","[('4', 5.80169022053638), ('309', 5.721306054816217), ('458', 5.083425692847799), ('554', 5.047720486070392), ('893', 5.045423369760496), ('490', 4.77181791952312), ('588', 4.56402910379841), ('727', 4.545484390486348), ('984', 4.515080352813304), ('618', 4.457868399433638)]",0.9978655668481805
68,0.5661764705882353,0.55,,,0.0,1.0,1,"[('628', 8.7499863285004), ('144', 7.810872298319399), ('240', 7.308147281148176), ('457', 7.140447766464994), ('169', 6.049030957709737), ('915', 5.933012516079587), ('50', 5.879514584713582), ('253', 5.836427431128291), ('566', 5.7652058479848165), ('355', 5.583327146668303)]","[('628', 6.999989062800321), ('144', 6.24869783865552), ('240', 5.846517824918541), ('457', 5.712358213171996), ('169', 4.93922476616779), ('915', 4.846410012863669), ('253', 4.769141944902633), ('566', 4.712164678387853), ('50', 4.703611667770866), ('355', 4.466661717334643)]",0.9998837227755744
69,0.5579710144927535,0.553623188405797,,,0.0,1.0,1,"[('854', 13.31993641513216), ('925', 10.446061882407344), ('458', 10.345545197768908), ('10', 9.050289986328233), ('138', 9.003443579751286), ('884', 8.708729181426998), ('241', 8.567803684493681), ('440', 8.561118017661407), ('827', 7.900865430708597), ('721', 7.654747557510764)]","[('854', 10.755949132105728), ('925', 8.456849505925875), ('458', 8.276436158215127), ('10', 7.240231989062586), ('138', 7.2027548638010295), ('884', 6.966983345141599), ('440', 6.948894414129126), ('241', 6.854242947594945), ('827', 6.420692344566878), ('721', 6.2237980460086115)]",0.9999975323480015
70,0.5499999999999999,0.56,,,1.0,0.0,1,"[('662', 9.241391241363775), ('316', 8.335658720894394), ('893', 8.244230416462702), ('547', 7.5792445169615625), ('299', 6.274739334729128), ('589', 6.2690203975123495), ('432', 6.230262458887762), ('357', 5.995946423700546), ('420', 5.951674840485192), ('422', 5.91991860500252)]","[('662', 7.49311299309102), ('893', 6.695384333170162), ('316', 6.6685269767155155), ('547', 6.06339561356925), ('589', 5.11521631800988), ('299', 5.019791467783303), ('432', 4.9842099671102105), ('357', 4.796757138960436), ('420', 4.761339872388154), ('422', 4.735934884002016)]",0.9977856465492262
71,0.5633802816901409,0.5605633802816902,,,0.0,1.0,1,"[('409', 6.265177828287746), ('330', 4.232520862701659), ('899', 3.979136474554744), ('242', 3.9613453727706514), ('483', 3.9561187145933703), ('138', 3.930094900454606), ('754', 3.6928669216725014), ('948', 3.5369432495255526), ('819', 3.39416778044767), ('434', 3.207990161307748)]","[('409', 5.0121422626301975), ('330', 3.386016690161327), ('899', 3.2833091796437954), ('242', 3.1690762982165213), ('483', 3.1648949716746966), ('138', 3.1440759203636848), ('754', 2.9542935373380015), ('948', 2.929554599620442), ('819', 2.715334224358136), ('434', 2.5663921290461986)]",1.0
72,0.5555555555555555,0.5583333333333333,,,1.0,0.0,1,"[('792', 8.061627450933956), ('791', 7.952531090645755), ('247', 7.173084810522692), ('105', 7.090238778546057), ('229', 6.977839083772077), ('254', 6.831544859039207), ('362', 6.104910684509642), ('817', 5.968031860518998), ('698', 5.591880194449011), ('176', 5.505379588217591)]","[('792', 6.4493019607471656), ('791', 6.362024872516605), ('247', 5.7384678484181535), ('105', 5.672191022836846), ('229', 5.582271267017662), ('254', 5.4652358872313656), ('362', 4.883928547607714), ('817', 4.774425488415199), ('698', 4.473504155559209), ('176', 4.404303670574072)]",1.0
